seq,payload_len,total_len,t0_ns,t1_ns,rtt_ns,rtt_adj_ns,clock_overhead_ns,remote_turnaround_ns,rx_len,status
3368,4,4,4258091044080,4258091198720,154640,153680,960,0,4,ok
3369,4,4,4258091213560,4258091367680,154120,153160,960,0,4,ok
3370,4,4,4258091382120,4258091535760,153640,152680,960,0,4,ok
3371,4,4,4258091550480,4258091704760,154280,153320,960,0,4,ok
3372,4,4,4258091719240,4258091874800,155560,154600,960,0,4,ok
3373,4,4,4258091889520,4258092095160,205640,204680,960,0,4,ok
3374,4,4,4258092110520,4258092270240,159720,158760,960,0,4,ok
3375,4,4,4258092284880,4258092439320,154440,153480,960,0,4,ok
3376,4,4,4258092453960,4258092607640,153680,152720,960,0,4,ok
3377,4,4,4258092622280,4258092776800,154520,153560,960,0,4,ok
3378,4,4,4258092791480,4258092947920,156440,155480,960,0,4,ok
3379,4,4,4258092962560,4258093117720,155160,154200,960,0,4,ok
3380,4,4,4258093132200,4258093286400,154200,153240,960,0,4,ok
3381,4,4,4258093301000,4258093455360,154360,153400,960,0,4,ok
3382,4,4,4258093469800,4258093623560,153760,152800,960,0,4,ok
3383,4,4,4258093638200,4258093792600,154400,153440,960,0,4,ok
3384,4,4,4258093843440,4258094008480,165040,164080,960,0,4,ok
3385,4,4,4258094023120,4258094179560,156440,155480,960,0,4,ok
3386,4,4,4258094194120,4258094348080,153960,153000,960,0,4,ok
3387,4,4,4258094362760,4258094516880,154120,153160,960,0,4,ok
3388,4,4,4258094531560,4258094685480,153920,152960,960,0,4,ok
3389,4,4,4258094700240,4258094855040,154800,153840,960,0,4,ok
3390,4,4,4258094869720,4258095026160,156440,155480,960,0,4,ok
3391,4,4,4258095040760,4258095195120,154360,153400,960,0,4,ok
3392,4,4,4258095209680,4258095363880,154200,153240,960,0,4,ok
3393,4,4,4258095378440,4258095532760,154320,153360,960,0,4,ok
3394,4,4,4258095547440,4258095701800,154360,153400,960,0,4,ok
3395,4,4,4258095716480,4258095870840,154360,153400,960,0,4,ok
3396,4,4,4258095885520,4258096091720,206200,205240,960,0,4,ok
3397,4,4,4258096107000,4258096266880,159880,158920,960,0,4,ok
3398,4,4,4258096281520,4258096434760,153240,152280,960,0,4,ok
3399,4,4,4258096449360,4258096603280,153920,152960,960,0,4,ok
3400,4,4,4258096684880,4258096856800,171920,170960,960,0,4,ok
3401,4,4,4258096871920,4258097026000,154080,153120,960,0,4,ok
3402,4,4,4258097040800,4258097196680,155880,154920,960,0,4,ok
3403,4,4,4258097211320,4258097365800,154480,153520,960,0,4,ok
3404,4,4,4258097380440,4258097534920,154480,153520,960,0,4,ok
3405,4,4,4258097549760,4258097703600,153840,152880,960,0,4,ok
3406,4,4,4258097718200,4258097872400,154200,153240,960,0,4,ok
3407,4,4,4258097887080,4258098041080,154000,153040,960,0,4,ok
3408,4,4,4258098055760,4258098211040,155280,154320,960,0,4,ok
3409,4,4,4258098225760,4258098379440,153680,152720,960,0,4,ok
3410,4,4,4258098394160,4258098549000,154840,153880,960,0,4,ok
3411,4,4,4258098563600,4258098717200,153600,152640,960,0,4,ok
3412,4,4,4258098731880,4258098885760,153880,152920,960,0,4,ok
3413,4,4,4258098900560,4258099053920,153360,152400,960,0,4,ok
3414,4,4,4258099068520,4258099224520,156000,155040,960,0,4,ok
3415,4,4,4258099239400,4258099393960,154560,153600,960,0,4,ok
3416,4,4,4258099408640,4258099562400,153760,152800,960,0,4,ok
3417,4,4,4258099611360,4258099775600,164240,163280,960,0,4,ok
3418,4,4,4258099790360,4258099944480,154120,153160,960,0,4,ok
3419,4,4,4258099959080,4258100163640,204560,203600,960,0,4,ok
3420,4,4,4258100178520,4258100341000,162480,161520,960,0,4,ok
3421,4,4,4258100355480,4258100509920,154440,153480,960,0,4,ok
3422,4,4,4258100524600,4258100680520,155920,154960,960,0,4,ok
3423,4,4,4258100694880,4258100850240,155360,154400,960,0,4,ok
3424,4,4,4258100864880,4258101021240,156360,155400,960,0,4,ok
3425,4,4,4258101035680,4258101190640,154960,154000,960,0,4,ok
3426,4,4,4258101205320,4258101362640,157320,156360,960,0,4,ok
3427,4,4,4258101377160,4258101531120,153960,153000,960,0,4,ok
3428,4,4,4258101545800,4258101701240,155440,154480,960,0,4,ok
3429,4,4,4258101715760,4258101870360,154600,153640,960,0,4,ok
3430,4,4,4258101885080,4258102040000,154920,153960,960,0,4,ok
3431,4,4,4258102054360,4258102209200,154840,153880,960,0,4,ok
3432,4,4,4258102223840,4258102381880,158040,157080,960,0,4,ok
3433,4,4,4258102431320,4258102595720,164400,163440,960,0,4,ok
3434,4,4,4258102610560,4258102765720,155160,154200,960,0,4,ok
3435,4,4,4258102780360,4258102935560,155200,154240,960,0,4,ok
3436,4,4,4258102950160,4258103104360,154200,153240,960,0,4,ok
3437,4,4,4258103118960,4258103273840,154880,153920,960,0,4,ok
3438,4,4,4258103288440,4258103444440,156000,155040,960,0,4,ok
3439,4,4,4258103459280,4258103614240,154960,154000,960,0,4,ok
3440,4,4,4258103628920,4258103783720,154800,153840,960,0,4,ok
3441,4,4,4258103798360,4258103952480,154120,153160,960,0,4,ok
3442,4,4,4258103967120,4258104170720,203600,202640,960,0,4,ok
3443,4,4,4258104185640,4258104346480,160840,159880,960,0,4,ok
3444,4,4,4258104361160,4258104517440,156280,155320,960,0,4,ok
3445,4,4,4258104532240,4258104688200,155960,155000,960,0,4,ok
3446,4,4,4258104702760,4258104857320,154560,153600,960,0,4,ok
3447,4,4,4258104871960,4258105028560,156600,155640,960,0,4,ok
3448,4,4,4258105043240,4258105198360,155120,154160,960,0,4,ok
3449,4,4,4258105213160,4258105368840,155680,154720,960,0,4,ok
3450,4,4,4258105420040,4258105587120,167080,166120,960,0,4,ok
3451,4,4,4258105601520,4258105757880,156360,155400,960,0,4,ok
3452,4,4,4258105772680,4258105928440,155760,154800,960,0,4,ok
3453,4,4,4258105942960,4258106098080,155120,154160,960,0,4,ok
3454,4,4,4258106112720,4258106267640,154920,153960,960,0,4,ok
3455,4,4,4258106282200,4258106436520,154320,153360,960,0,4,ok
3456,4,4,4258106451200,4258106606840,155640,154680,960,0,4,ok
3457,4,4,4258106621520,4258106775560,154040,153080,960,0,4,ok
3458,4,4,4258106790080,4258106944280,154200,153240,960,0,4,ok
3459,4,4,4258106958680,4258107113680,155000,154040,960,0,4,ok
3460,4,4,4258107128360,4258107283160,154800,153840,960,0,4,ok
3461,4,4,4258107297560,4258107451800,154240,153280,960,0,4,ok
3462,4,4,4258107466440,4258107622560,156120,155160,960,0,4,ok
3463,4,4,4258107637080,4258107791720,154640,153680,960,0,4,ok
3464,4,4,4258107806320,4258107960640,154320,153360,960,0,4,ok
3465,4,4,4258107975160,4258108178680,203520,202560,960,0,4,ok
3466,4,4,4258108193520,4258108349600,156080,155120,960,0,4,ok
3467,4,4,4258108430480,4258108602360,171880,170920,960,0,4,ok
3468,4,4,4258108617160,4258108775000,157840,156880,960,0,4,ok
3469,4,4,4258108790080,4258108944720,154640,153680,960,0,4,ok
3470,4,4,4258108959520,4258109113360,153840,152880,960,0,4,ok
3471,4,4,4258109127960,4258109282360,154400,153440,960,0,4,ok
3472,4,4,4258109296960,4258109450440,153480,152520,960,0,4,ok
3473,4,4,4258109465080,4258109618920,153840,152880,960,0,4,ok
3474,4,4,4258109633720,4258109790840,157120,156160,960,0,4,ok
3475,4,4,4258109805360,4258109958960,153600,152640,960,0,4,ok
3476,4,4,4258109973600,4258110126680,153080,152120,960,0,4,ok
3477,4,4,4258110141240,4258110295320,154080,153120,960,0,4,ok
3478,4,4,4258110310160,4258110463960,153800,152840,960,0,4,ok
3479,4,4,4258110478480,4258110632480,154000,153040,960,0,4,ok
3480,4,4,4258110647080,4258110801800,154720,153760,960,0,4,ok
3481,4,4,4258110816520,4258110970520,154000,153040,960,0,4,ok
3482,4,4,4258110985200,4258111139000,153800,152840,960,0,4,ok
3483,4,4,4258111187960,4258111352520,164560,163600,960,0,4,ok
3484,4,4,4258111367200,4258111520960,153760,152800,960,0,4,ok
3485,4,4,4258111535600,4258111689320,153720,152760,960,0,4,ok
3486,4,4,4258111703880,4258111857880,154000,153040,960,0,4,ok
3487,4,4,4258111872760,4258112073800,201040,200080,960,0,4,ok
3488,4,4,4258112088960,4258112249920,160960,160000,960,0,4,ok
3489,4,4,4258112264720,4258112417000,152280,151320,960,0,4,ok
3490,4,4,4258112431600,4258112584600,153000,152040,960,0,4,ok
3491,4,4,4258112599240,4258112751560,152320,151360,960,0,4,ok
3492,4,4,4258112766120,4258112922440,156320,155360,960,0,4,ok
3493,4,4,4258112937080,4258113089000,151920,150960,960,0,4,ok
3494,4,4,4258113103600,4258113257840,154240,153280,960,0,4,ok
3495,4,4,4258113272440,4258113425040,152600,151640,960,0,4,ok
3496,4,4,4258113439680,4258113593920,154240,153280,960,0,4,ok
3497,4,4,4258113608560,4258113760400,151840,150880,960,0,4,ok
3498,4,4,4258113775000,4258113930280,155280,154320,960,0,4,ok
3499,4,4,4258113944960,4258114097280,152320,151360,960,0,4,ok
3500,4,4,4258114147200,4258114309880,162680,161720,960,0,4,ok
3501,4,4,4258114324680,4258114479440,154760,153800,960,0,4,ok
3502,4,4,4258114493760,4258114648120,154360,153400,960,0,4,ok
3503,4,4,4258114662720,4258114815680,152960,152000,960,0,4,ok
3504,4,4,4258114829880,4258114985120,155240,154280,960,0,4,ok
3505,4,4,4258114999800,4258115153320,153520,152560,960,0,4,ok
3506,4,4,4258115167640,4258115321000,153360,152400,960,0,4,ok
3507,4,4,4258115335560,4258115489040,153480,152520,960,0,4,ok
3508,4,4,4258115503400,4258115656760,153360,152400,960,0,4,ok
3509,4,4,4258115671320,4258115823920,152600,151640,960,0,4,ok
3510,4,4,4258115838160,4258115993760,155600,154640,960,0,4,ok
3511,4,4,4258116057800,4258116221240,163440,162480,960,0,4,ok
3512,4,4,4258116235880,4258116388400,152520,151560,960,0,4,ok
3513,4,4,4258116402880,4258116556280,153400,152440,960,0,4,ok
3514,4,4,4258116570680,4258116722520,151840,150880,960,0,4,ok
3515,4,4,4258116736920,4258116891320,154400,153440,960,0,4,ok
3516,4,4,4258116941200,4258117106120,164920,163960,960,0,4,ok
3517,4,4,4258117120760,4258117275160,154400,153440,960,0,4,ok
3518,4,4,4258117289880,4258117443600,153720,152760,960,0,4,ok
3519,4,4,4258117458280,4258117612760,154480,153520,960,0,4,ok
3520,4,4,4258117627480,4258117781240,153760,152800,960,0,4,ok
3521,4,4,4258117795880,4258117949520,153640,152680,960,0,4,ok
3522,4,4,4258117964080,4258118119960,155880,154920,960,0,4,ok
3523,4,4,4258118134720,4258118289560,154840,153880,960,0,4,ok
3524,4,4,4258118304400,4258118458160,153760,152800,960,0,4,ok
3525,4,4,4258118472800,4258118626480,153680,152720,960,0,4,ok
3526,4,4,4258118641160,4258118794440,153280,152320,960,0,4,ok
3527,4,4,4258118809240,4258118963440,154200,153240,960,0,4,ok
3528,4,4,4258118978160,4258119133960,155800,154840,960,0,4,ok
3529,4,4,4258119148560,4258119302800,154240,153280,960,0,4,ok
3530,4,4,4258119317440,4258119471040,153600,152640,960,0,4,ok
3531,4,4,4258119485680,4258119640000,154320,153360,960,0,4,ok
3532,4,4,4258119654840,4258119809280,154440,153480,960,0,4,ok
3533,4,4,4258119886120,4258120110680,224560,223600,960,0,4,ok
3534,4,4,4258120126120,4258120289080,162960,162000,960,0,4,ok
3535,4,4,4258120303720,4258120457440,153720,152760,960,0,4,ok
3536,4,4,4258120471800,4258120626400,154600,153640,960,0,4,ok
3537,4,4,4258120641000,4258120794640,153640,152680,960,0,4,ok
3538,4,4,4258120809120,4258120963560,154440,153480,960,0,4,ok
3539,4,4,4258120978200,4258121132920,154720,153760,960,0,4,ok
3540,4,4,4258121147520,4258121305480,157960,157000,960,0,4,ok
3541,4,4,4258121320080,4258121474240,154160,153200,960,0,4,ok
3542,4,4,4258121488760,4258121643480,154720,153760,960,0,4,ok
3543,4,4,4258121658080,4258121812680,154600,153640,960,0,4,ok
3544,4,4,4258121827160,4258121982240,155080,154120,960,0,4,ok
3545,4,4,4258121996880,4258122151000,154120,153160,960,0,4,ok
3546,4,4,4258122165440,4258122321560,156120,155160,960,0,4,ok
3547,4,4,4258122336320,4258122490160,153840,152880,960,0,4,ok
3548,4,4,4258122504680,4258122658920,154240,153280,960,0,4,ok
3549,4,4,4258122673520,4258122826600,153080,152120,960,0,4,ok
3550,4,4,4258122879080,4258123043440,164360,163400,960,0,4,ok
3551,4,4,4258123057960,4258123213400,155440,154480,960,0,4,ok
3552,4,4,4258123228240,4258123384800,156560,155600,960,0,4,ok
3553,4,4,4258123399440,4258123554080,154640,153680,960,0,4,ok
3554,4,4,4258123568760,4258123722520,153760,152800,960,0,4,ok
3555,4,4,4258123737120,4258123890160,153040,152080,960,0,4,ok
3556,4,4,4258123904960,4258124112560,207600,206640,960,0,4,ok
3557,4,4,4258124127760,4258124286600,158840,157880,960,0,4,ok
3558,4,4,4258124301360,4258124458720,157360,156400,960,0,4,ok
3559,4,4,4258124473320,4258124626840,153520,152560,960,0,4,ok
3560,4,4,4258124641440,4258124797200,155760,154800,960,0,4,ok
3561,4,4,4258124811840,4258124965680,153840,152880,960,0,4,ok
3562,4,4,4258124980200,4258125134880,154680,153720,960,0,4,ok
3563,4,4,4258125149480,4258125303320,153840,152880,960,0,4,ok
3564,4,4,4258125317920,4258125475080,157160,156200,960,0,4,ok
3565,4,4,4258125489720,4258125643680,153960,153000,960,0,4,ok
3566,4,4,4258125694280,4258125858200,163920,162960,960,0,4,ok
3567,4,4,4258125872840,4258126028560,155720,154760,960,0,4,ok
3568,4,4,4258126043320,4258126199360,156040,155080,960,0,4,ok
3569,4,4,4258126214000,4258126369120,155120,154160,960,0,4,ok
3570,4,4,4258126383760,4258126540200,156440,155480,960,0,4,ok
3571,4,4,4258126555040,4258126709600,154560,153600,960,0,4,ok
3572,4,4,4258126724440,4258126879120,154680,153720,960,0,4,ok
3573,4,4,4258126893920,4258127048040,154120,153160,960,0,4,ok
3574,4,4,4258127063000,4258127217000,154000,153040,960,0,4,ok
3575,4,4,4258127231760,4258127385320,153560,152600,960,0,4,ok
3576,4,4,4258127400240,4258127557040,156800,155840,960,0,4,ok
3577,4,4,4258127571840,4258127726760,154920,153960,960,0,4,ok
3578,4,4,4258127741720,4258127895760,154040,153080,960,0,4,ok
3579,4,4,4258127910320,4258128116520,206200,205240,960,0,4,ok
3580,4,4,4258128131840,4258128291640,159800,158840,960,0,4,ok
3581,4,4,4258128306240,4258128460800,154560,153600,960,0,4,ok
3582,4,4,4258128475600,4258128631120,155520,154560,960,0,4,ok
3583,4,4,4258128682000,4258128848480,166480,165520,960,0,4,ok
3584,4,4,4258128863200,4258129020000,156800,155840,960,0,4,ok
3585,4,4,4258129034440,4258129189280,154840,153880,960,0,4,ok
3586,4,4,4258129203960,4258129358440,154480,153520,960,0,4,ok
3587,4,4,4258129406960,4258129578760,171800,170840,960,0,4,ok
3588,4,4,4258129593400,4258129750600,157200,156240,960,0,4,ok
3589,4,4,4258129765080,4258129919680,154600,153640,960,0,4,ok
3590,4,4,4258129934240,4258130088680,154440,153480,960,0,4,ok
3591,4,4,4258130103160,4258130256480,153320,152360,960,0,4,ok
3592,4,4,4258130271160,4258130425280,154120,153160,960,0,4,ok
3593,4,4,4258130439760,4258130593560,153800,152840,960,0,4,ok
3594,4,4,4258130608160,4258130764440,156280,155320,960,0,4,ok
3595,4,4,4258130778840,4258130932640,153800,152840,960,0,4,ok
3596,4,4,4258130947280,4258131101360,154080,153120,960,0,4,ok
3597,4,4,4258131115800,4258131269680,153880,152920,960,0,4,ok
3598,4,4,4258131284280,4258131438280,154000,153040,960,0,4,ok
3599,4,4,4258131516160,4258131686560,170400,169440,960,0,4,ok
3600,4,4,4258131701560,4258131860360,158800,157840,960,0,4,ok
3601,4,4,4258131875000,4258132078800,203800,202840,960,0,4,ok
3602,4,4,4258132094040,4258132254160,160120,159160,960,0,4,ok
3603,4,4,4258132268800,4258132434520,165720,164760,960,0,4,ok
3604,4,4,4258132449120,4258132604920,155800,154840,960,0,4,ok
3605,4,4,4258132619480,4258132775760,156280,155320,960,0,4,ok
3606,4,4,4258132790640,4258132945760,155120,154160,960,0,4,ok
3607,4,4,4258132960280,4258133114840,154560,153600,960,0,4,ok
3608,4,4,4258133129400,4258133284080,154680,153720,960,0,4,ok
3609,4,4,4258133298680,4258133452560,153880,152920,960,0,4,ok
3610,4,4,4258133467200,4258133621720,154520,153560,960,0,4,ok
3611,4,4,4258133636240,4258133792400,156160,155200,960,0,4,ok
3612,4,4,4258133807040,4258133963120,156080,155120,960,0,4,ok
3613,4,4,4258133977680,4258134131960,154280,153320,960,0,4,ok
3614,4,4,4258134146520,4258134301360,154840,153880,960,0,4,ok
3615,4,4,4258134315920,4258134470440,154520,153560,960,0,4,ok
3616,4,4,4258134523720,4258134689400,165680,164720,960,0,4,ok
3617,4,4,4258134703840,4258134861400,157560,156600,960,0,4,ok
3618,4,4,4258134876040,4258135030800,154760,153800,960,0,4,ok
3619,4,4,4258135045160,4258135199120,153960,153000,960,0,4,ok
3620,4,4,4258135213760,4258135368520,154760,153800,960,0,4,ok
3621,4,4,4258135382960,4258135537440,154480,153520,960,0,4,ok
3622,4,4,4258135552080,4258135706160,154080,153120,960,0,4,ok
3623,4,4,4258135720600,4258135873920,153320,152360,960,0,4,ok
3624,4,4,4258135888440,4258136096120,207680,206720,960,0,4,ok
3625,4,4,4258136111080,4258136270840,159760,158800,960,0,4,ok
3626,4,4,4258136285480,4258136439160,153680,152720,960,0,4,ok
3627,4,4,4258136453800,4258136607640,153840,152880,960,0,4,ok
3628,4,4,4258136622280,4258136776520,154240,153280,960,0,4,ok
3629,4,4,4258136791000,4258136946320,155320,154360,960,0,4,ok
3630,4,4,4258136960960,4258137115600,154640,153680,960,0,4,ok
3631,4,4,4258137130080,4258137283320,153240,152280,960,0,4,ok
3632,4,4,4258137297920,4258137452000,154080,153120,960,0,4,ok
3633,4,4,4258137502320,4258137666240,163920,162960,960,0,4,ok
3634,4,4,4258137680880,4258137836000,155120,154160,960,0,4,ok
3635,4,4,4258137850560,4258138006480,155920,154960,960,0,4,ok
3636,4,4,4258138021080,4258138176400,155320,154360,960,0,4,ok
3637,4,4,4258138191040,4258138345320,154280,153320,960,0,4,ok
3638,4,4,4258138360080,4258138514040,153960,153000,960,0,4,ok
3639,4,4,4258138528640,4258138682280,153640,152680,960,0,4,ok
3640,4,4,4258138696840,4258138850720,153880,152920,960,0,4,ok
3641,4,4,4258138865280,4258139019520,154240,153280,960,0,4,ok
3642,4,4,4258139034320,4258139190120,155800,154840,960,0,4,ok
3643,4,4,4258139204720,4258139358360,153640,152680,960,0,4,ok
3644,4,4,4258139372840,4258139527400,154560,153600,960,0,4,ok
3645,4,4,4258139542080,4258139696080,154000,153040,960,0,4,ok
3646,4,4,4258139710880,4258139865040,154160,153200,960,0,4,ok
3647,4,4,4258139879640,4258140083720,204080,203120,960,0,4,ok
3648,4,4,4258140098640,4258140259400,160760,159800,960,0,4,ok
3649,4,4,4258140310720,4258140476000,165280,164320,960,0,4,ok
3650,4,4,4258140490720,4258140645840,155120,154160,960,0,4,ok
3651,4,4,4258140660520,4258140814560,154040,153080,960,0,4,ok
3652,4,4,4258140829240,4258140983520,154280,153320,960,0,4,ok
3653,4,4,4258140998080,4258141154400,156320,155360,960,0,4,ok
3654,4,4,4258141169280,4258141323200,153920,152960,960,0,4,ok
3655,4,4,4258141337960,4258141491120,153160,152200,960,0,4,ok
3656,4,4,4258141505840,4258141659920,154080,153120,960,0,4,ok
3657,4,4,4258141674520,4258141827960,153440,152480,960,0,4,ok
3658,4,4,4258141842520,4258141996600,154080,153120,960,0,4,ok
3659,4,4,4258142011280,4258142164400,153120,152160,960,0,4,ok
3660,4,4,4258142179160,4258142335680,156520,155560,960,0,4,ok
3661,4,4,4258142350200,4258142504040,153840,152880,960,0,4,ok
3662,4,4,4258142518720,4258142672080,153360,152400,960,0,4,ok
3663,4,4,4258142686640,4258142840200,153560,152600,960,0,4,ok
3664,4,4,4258142855080,4258143008960,153880,152920,960,0,4,ok
3665,4,4,4258143023600,4258143177280,153680,152720,960,0,4,ok
3666,4,4,4258143253840,4258143426480,172640,171680,960,0,4,ok
3667,4,4,4258143441400,4258143596680,155280,154320,960,0,4,ok
3668,4,4,4258143611240,4258143765080,153840,152880,960,0,4,ok
3669,4,4,4258143779760,4258143933760,154000,153040,960,0,4,ok
3670,4,4,4258143948320,4258144150560,202240,201280,960,0,4,ok
3671,4,4,4258144165560,4258144327520,161960,161000,960,0,4,ok
3672,4,4,4258144341960,4258144495320,153360,152400,960,0,4,ok
3673,4,4,4258144510200,4258144664120,153920,152960,960,0,4,ok
3674,4,4,4258144678520,4258144831840,153320,152360,960,0,4,ok
3675,4,4,4258144846520,4258145000960,154440,153480,960,0,4,ok
3676,4,4,4258145015360,4258145168720,153360,152400,960,0,4,ok
3677,4,4,4258145183400,4258145338800,155400,154440,960,0,4,ok
3678,4,4,4258145353240,4258145506920,153680,152720,960,0,4,ok
3679,4,4,4258145521600,4258145676080,154480,153520,960,0,4,ok
3680,4,4,4258145690560,4258145843760,153200,152240,960,0,4,ok
3681,4,4,4258145858440,4258146012520,154080,153120,960,0,4,ok
3682,4,4,4258146063600,4258146228440,164840,163880,960,0,4,ok
3683,4,4,4258146243080,4258146399880,156800,155840,960,0,4,ok
3684,4,4,4258146414640,4258146569040,154400,153440,960,0,4,ok
